frame;mean_red;mean_green;mean_blue;median_red;median_green;median_blue;sum_red;sum_green;sum_blue;mean_value;mean_saturation;mean_hue;median_value;median_saturation;median_hue;sum_value;sum_saturation;sum_hue
682;59,35870563271605;51,320160108024695;49,96000385802469;54,0;44,0;41,0;30771553;26604371;25899266;59,612123842592595;55,22802276234568;32,184947916666665;55,0;33,0;6,0;30902925;28630207;16684677
683;59,55039737654321;51,41054591049383;50,13886574074074;55,0;44,0;42,0;30870926;26651227;25991988;59,802760416666665;54,99667631172839;33,74414158950617;55,0;33,0;6,0;31001751;28510277;17492963
684;59,54428819444445;51,4444888117284;50,12069830246914;55,0;44,0;41,0;30867759;26668823;25982570;59,79758487654321;55,08959297839506;33,20311342592593;55,0;33,0;6,0;30999068;28558445;17212494
685;59,648101851851855;51,52017168209876;50,183244598765434;55,0;44,0;41,0;30921576;26708057;26014994;59,90053433641975;55,19611111111111;33,19139853395062;55,0;33,0;6,0;31052437;28613664;17206421
686;59,96523919753086;51,77363425925926;50,43046296296296;55,0;44,0;42,0;31085980;26839452;26143152;60,21774884259259;55,26449845679012;33,26695023148148;55,0;33,0;6,0;31216881;28649116;17245587
687;59,870239197530864;51,68641782407408;50,33846836419753;55,0;44,0;41,0;31036732;26794239;26095462;60,12241898148148;55,351467978395064;33,243470293209874;55,0;33,0;6,0;31167462;28694201;17233415
688;60,017604166666665;51,80186921296296;50,44878665123457;55,0;44,0;41,0;31113126;26854089;26152651;60,26715084876543;55,331427469135804;33,39925733024691;55,0;33,0;6,0;31242491;28683812;17314175
689;60,17898726851852;51,91909915123457;50,57879436728395;55,0;44,0;42,0;31196787;26914861;26220047;60,42803047839506;55,18925925925926;33,66116705246914;55,0;33,0;6,0;31325891;28610112;17449949
690;60,22141589506173;51,973520447530866;50,61190200617284;55,0;44,0;42,0;31218782;26943073;26237210;60,47011766975309;55,23361689814815;33,2981925154321;55,0;33,0;6,0;31347709;28633107;17261783
691;60,20295331790123;51,93933256172839;50,586282793209875;55,0;44,0;41,0;31209211;26925350;26223929;60,45251157407407;55,15309799382716;33,34590084876543;55,0;33,0;6,0;31338582;28591366;17286515
692;60,30233989197531;51,956624228395064;50,660997299382714;55,0;44,0;42,0;31260733;26934314;26262661;60,55104166666667;55,037893518518516;34,22848186728395;55,0;33,0;6,0;31389660;28531644;17744045
693;60,21484953703704;51,90272955246913;50,56458719135802;55,0;44,0;41,0;31215378;26906375;26212682;60,46273726851852;55,17273341049383;33,745887345679016;55,0;33,0;6,0;31343883;28601545;17493868
694;60,27173418209877;51,90852430555555;50,615025077160496;55,0;44,0;42,0;31244867;26909379;26238829;60,517665895061725;55,10842206790124;34,41696566358025;55,0;33,0;6,0;31372358;28568206;17841755
695;60,0176350308642;51,6921199845679;50,34387152777778;55,0;44,0;41,0;31113142;26797195;26098263;60,259861111111114;55,251041666666666;33,76833333333333;55,0;33,0;6,0;31238712;28642140;17505504
696;59,78207175925926;51,43365354938272;50,12064043209877;55,0;44,0;41,0;30991026;26663206;25982540;60,021886574074074;55,342405478395065;34,27040895061728;55,0;33,0;6,0;31115346;28689503;17765780
697;59,64287422839506;51,3286188271605;49,981373456790124;55,0;44,0;41,0;30918866;26608756;25910344;59,88260223765432;55,51718364197531;33,81640046296296;55,0;34,0;6,0;31043141;28780108;17530422
698;59,56740547839506;51,24654706790123;49,90573495370371;55,0;43,0;41,0;30879743;26566210;25871133;59,805918209876545;55,56095100308642;34,115015432098765;55,0;34,0;6,0;31003388;28802797;17685224
699;59,550501543209876;51,21623070987654;49,88778742283951;55,0;43,0;41,0;30870980;26550494;25861829;59,788910108024695;55,585260416666664;34,2833275462963;55,0;34,0;6,0;30994571;28815399;17772477
700;59,69422839506173;51,35635802469136;50,036439043209874;55,0;44,0;41,0;30945488;26623136;25938890;59,934756944444445;55,48236882716049;34,508422067901236;55,0;34,0;6,0;31070178;28762060;17889166
701;59,69797839506173;51,3559799382716;50,035243055555554;55,0;44,0;41,0;30947432;26622940;25938270;59,93857060185185;55,50383487654321;34,410430169753084;55,0;34,0;6,0;31072155;28773188;17838367
702;59,75171489197531;51,402125771604936;50,08715470679012;55,0;44,0;41,0;30975289;26646862;25965181;59,99249228395062;55,45247685185185;34,50439814814815;55,0;33,0;6,0;31100108;28746564;17887080
703;59,73620756172839;51,371703317901236;50,068773148148146;55,0;44,0;41,0;30967250;26631091;25955652;59,9775675154321;55,40954089506173;34,6509375;55,0;34,0;6,0;31092371;28724306;17963046
704;59,759978780864195;51,39868827160494;50,093655478395064;55,0;44,0;41,0;30979573;26645080;25968551;60,00169367283951;55,43447145061728;34,627542438271604;55,0;33,0;6,0;31104878;28737230;17950918
705;59,908287037037034;51,412847222222226;50,23724537037037;55,0;44,0;42,0;31056456;26652420;26042988;60,13249421296296;54,9864737654321;36,98750578703704;55,0;33,0;6,0;31172685;28504988;19174323
706;60,00328510802469;51,4570524691358;50,32470486111111;55,0;44,0;42,0;31105703;26675336;26088327;60,22601273148148;54,85004243827161;37,56568865740741;55,0;33,0;6,0;31221165;28434262;19474053
707;59,91445987654321;51,39228973765432;50,207636959876545;55,0;44,0;42,0;31059656;26641763;26027639;60,13433641975308;55,02226273148148;36,76751929012346;55,0;33,0;6,0;31173640;28523541;19060282
708;60,0493287037037;51,42811149691358;50,32138117283951;55,0;44,0;42,0;31129572;26660333;26086604;60,26645833333333;54,93249614197531;37,78256944444445;55,0;33,0;6,0;31242132;28477006;19586484
709;59,94172260802469;51,3496875;50,20317901234568;55,0;44,0;42,0;31073789;26619678;26025328;60,15904513888889;55,064872685185186;37,04596450617284;55,0;33,0;6,0;31186449;28545630;19204628
710;60,17137538580247;51,39309606481481;50,33574074074074;56,0;44,0;42,0;31192841;26642181;26094048;60,385734953703704;55,19628086419753;38,47499614197531;56,0;34,0;6,0;31303965;28613752;19945438
711;60,156028163580245;51,40340277777778;50,279639274691355;56,0;44,0;42,0;31184885;26647524;26064965;60,36982445987654;55,354882330246916;37,34419560185185;56,0;34,0;6,0;31295717;28695971;19359231
712;60,25907407407407;51,404957561728395;50,303217592592596;56,0;44,0;42,0;31238304;26648330;26077188;60,4698900462963;55,538086419753085;37,61172646604938;56,0;34,0;6,0;31347591;28790944;19497919
713;60,15007523148148;51,33245949074074;50,17188078703704;56,0;44,0;42,0;31181799;26610747;26009103;60,35971836419753;55,70994405864197;36,68109182098765;56,0;34,0;6,0;31290478;28880035;19015478
714;60,47252507716049;51,52880787037037;50,41704089506173;56,0;44,0;42,0;31348957;26712534;26136194;60,675569058641976;55,666174768518516;37,22203896604938;56,0;35,0;6,0;31454215;28857345;19295905
715;60,39635223765432;51,49109375;50,30631558641975;56,0;44,0;42,0;31309469;26692983;26078794;60,599450231481484;55,872451774691356;36,40954089506173;56,0;35,0;6,0;31414755;28964279;18874706
716;60,69234375;51,693059413580244;50,574631558641975;56,0;44,0;42,0;31462911;26797682;26217889;60,89170524691358;55,71588927469136;37,40662422839506;56,0;35,0;6,0;31566260;28883117;19391594
717;60,60836612654321;51,678587962962965;50,478993055555556;56,0;44,0;42,0;31419377;26790180;26168310;60,807804783950616;55,82056327160494;36,26508487654321;56,0;35,0;6,0;31522766;28937380;18799820
718;60,6830825617284;51,681739969135805;50,56837577160494;56,0;44,0;42,0;31458110;26791814;26214646;60,88302276234568;55,62809220679012;37,486863425925925;56,0;35,0;6,0;31561759;28837603;19433190
719;60,41187114197531;51,48079282407407;50,29895640432099;56,0;44,0;42,0;31317514;26687643;26074979;60,61162037037037;55,906977237654324;36,51864197530864;56,0;35,0;6,0;31421064;28982177;18931264
720;60,315364583333334;51,400677083333335;50,233697916666664;56,0;44,0;42,0;31267485;26646111;26041149;60,51631365740741;55,786257716049384;36,83313850308642;56,0;35,0;6,0;31371657;28919596;19094299
721;60,12231095679012;51,26335648148148;50,11657986111111;55,0;43,0;41,0;31167406;26574924;25980435;60,326645447530865;55,61701774691358;36,96143904320988;55,0;35,0;6,0;31273333;28831862;19160810
722;60,06304591049383;51,226720679012345;50,0724537037037;55,0;43,0;41,0;31136683;26555932;25957560;60,26857831790124;55,63679012345679;36,79682677469136;55,0;35,0;6,0;31243231;28842112;19075475
723;59,93454282407407;51,12361882716049;50,00042052469136;55,0;43,0;41,0;31070067;26502484;25920218;60,13979745370371;55,48059992283951;37,217586805555555;55,0;35,0;6,0;31176471;28761143;19293597
724;60,02679398148148;51,15005401234568;50,12666087962963;55,0;43,0;42,0;31117890;26516188;25985661;60,23524112654321;55,318200231481484;38,61945601851852;55,0;35,0;6,0;31225949;28676955;20020326
725;59,91830825617284;51,11120563271605;50,020823688271605;55,0;43,0;41,0;31061651;26496049;25930795;60,12824074074074;55,4593074845679;37,59796875;55,0;34,0;6,0;31170480;28750105;19490787
726;60,14420717592593;51,2640412808642;50,27740933641975;55,0;43,0;42,0;31178757;26575279;26063809;60,35508101851852;55,04997685185185;39,32214891975308;55,0;34,0;6,0;31288074;28537908;20384602
727;60,053323688271604;51,21937114197531;50,19001736111111;55,0;43,0;42,0;31131643;26552122;26018505;60,264390432098764;55,09438464506173;38,67786844135802;55,0;34,0;6,0;31241060;28560929;20050607
728;60,21486111111111;51,29878472222222;50,41111689814815;56,0;44,0;42,0;31215384;26593290;26133123;60,4318287037037;54,63015239197531;40,84492476851852;56,0;34,0;6,0;31327860;28320271;21174009
729;60,098007330246915;51,26841435185185;50,31035493827161;55,0;44,0;42,0;31154807;26577546;26080888;60,318773148148146;54,65147762345679;39,69960648148148;56,0;34,0;6,0;31269252;28331326;20580276
730;60,27640625;51,395065586419754;50,53371527777778;56,0;44,0;42,0;31247289;26643202;26196678;60,5009587191358;54,35019097222222;41,293381558641975;56,0;34,0;6,0;31363697;28175139;21406489
731;60,223126929012345;51,389452160493825;50,479801311728394;56,0;44,0;42,0;31219669;26640292;26168729;60,448369984567904;54,44558449074074;40,37229166666667;56,0;34,0;6,0;31336435;28224591;20928996
732;60,36838927469136;51,48984953703704;50,65530092592593;56,0;44,0;42,0;31294973;26692338;26259708;60,593346836419755;54,16102430555556;41,533283179012344;56,0;34,0;6,0;31411591;28077075;21530854
733;60,25308063271605;51,42880208333333;50,53661651234568;56,0;44,0;42,0;31235197;26660691;26198182;60,478302469135805;54,30943094135802;40,595744598765435;56,0;34,0;6,0;31351952;28154009;21044834
734;60,5398688271605;51,64749035493827;50,83531442901234;56,0;44,0;43,0;31383868;26774059;26353027;60,76695023148148;53,97976851851852;42,10445794753086;56,0;34,0;6,0;31501587;27983112;21826951
735;60,45327160493827;51,64515239197531;50,747509645061726;56,0;44,0;42,0;31338976;26772847;26307509;60,68113425925926;54,04233217592593;40,56343942901235;56,0;33,0;6,0;31457100;28015545;21028087
736;60,434809027777774;51,622567515432095;50,7316512345679;56,0;44,0;43,0;31329405;26761139;26299288;60,66236882716049;53,93917824074074;40,55357445987654;56,0;34,0;6,0;31447372;27962070;21022973
737;60,34975308641975;51,524782021604935;50,63515817901234;56,0;44,0;42,0;31285312;26710447;26249266;60,57217399691358;53,96680362654321;40,55318094135802;56,0;34,0;6,0;31400615;27976391;21022769
738;60,35592206790123;51,54032021604938;50,63364969135802;56,0;44,0;42,0;31288510;26718502;26248484;60,578715277777775;53,967266589506174;40,25351851851852;56,0;34,0;6,0;31404006;27976631;20867424
739;60,32994212962963;51,5106925154321;50,59918209876543;56,0;44,0;43,0;31275042;26703143;26230616;60,55165895061728;53,92326774691358;40,436525848765434;56,0;34,0;6,0;31389980;27953822;20962295
740;60,4603587962963;51,57371720679012;50,73010802469136;56,0;44,0;43,0;31342650;26735815;26298488;60,68121527777778;53,78936149691358;41,42793402777778;56,0;34,0;6,0;31457142;27884405;21476241
741;60,2497550154321;51,41979552469136;50,51046489197531;56,0;44,0;42,0;31233473;26656022;26184625;60,47062692901235;54,01706404320988;40,170515046296295;56,0;34,0;6,0;31347973;28002446;20824395
742;60,351145833333334;51,45406828703704;50,64026813271605;56,0;44,0;43,0;31286034;26673789;26251915;60,57659722222222;53,84589699074074;41,325001929012345;56,0;34,0;6,0;31402908;27913713;21422881
743;60,06358410493827;51,21901427469136;50,3346199845679;55,0;44,0;42,0;31136962;26551937;26093467;60,29072337962963;54,12772183641975;40,032719907407404;56,0;34,0;6,0;31254711;28059811;20752962
744;59,97667824074074;51,03162808641975;50,24646990740741;56,0;44,0;42,0;31091910;26454796;26047770;60,20389467592592;54,10634645061728;41,567818287037035;56,0;34,0;6,0;31209699;28048730;21548757
745;59,83922067901234;50,93668788580247;50,08927276234568;55,0;44,0;42,0;31020652;26405579;25966279;60,06672839506173;54,29914544753086;40,40462577160494;56,0;34,0;6,0;31138592;28148677;20945758
746;59,98966242283951;50,993788580246914;50,23280671296296;56,0;44,0;43,0;31098641;26435180;26040687;60,217322530864195;54,13287422839506;42,231439043209875;56,0;34,0;6,0;31216660;28062482;21892778
747;59,7960050154321;50,83599922839506;50,01346450617284;56,0;44,0;42,0;30998249;26353382;25926980;60,02275077160494;54,27514467592592;40,976711033950615;56,0;34,0;6,0;31115794;28136235;21242327
748;59,84537422839506;50,866711033950615;50,04824652777778;56,0;44,0;42,0;31023842;26369303;25945011;60,07197337962963;54,28649112654321;40,85527199074074;56,0;34,0;6,0;31141311;28142117;21179373
749;59,70118441358024;50,70891010802469;49,906273148148145;56,0;44,0;42,0;30949094;26287499;25871412;59,92803047839506;54,44508487654321;41,04240162037037;56,0;34,0;6,0;31066691;28224332;21276381
750;59,77169560185185;50,79473958333333;49,97981867283951;56,0;44,0;42,0;30985647;26331993;25909538;59,999710648148145;54,398528163580245;40,80898533950617;56,0;34,0;6,0;31103850;28200197;21155378
751;59,63249421296296;50,64474151234568;49,82697337962963;55,0;44,0;42,0;30913485;26254234;25830303;59,861599151234564;54,61355131172839;40,675183256172836;55,0;34,0;6,0;31032253;28311665;21086015
752;54,12560763888889;49,26073688271605;52,66936342592592;58,0;56,0;52,0;28058715;25536766;27303798;64,14489969135802;64,15287808641975;50,991271219135804;72,0;78,0;8,0;33252716;33256852;26433875
753;55,046840277777775;50,14955439814815;53,61818479938272;59,0;57,0;53,0;28536282;25997529;27795667;65,12325231481482;63,5856037808642;51,28875385802469;73,0;78,0;8,0;33759894;32962777;26588090
754;56,5255150462963;51,46914544753086;55,25378665123457;61,0;58,0;55,0;29302827;26681605;28643563;66,82408179012346;63,001039737654324;52,194581404320985;75,0;77,0;8,0;34641604;32659739;27057671
755;56,490327932098765;51,42898919753087;55,23318094135802;61,0;58,0;55,0;29284586;26660788;28632881;66,78698109567901;62,92273726851852;52,526311728395065;75,0;77,0;8,0;34622371;32619147;27229640
756;56,39918981481482;51,373721064814816;55,14326388888889;61,0;58,0;55,0;29237340;26632137;28586268;66,69144097222222;62,91486689814815;52,28854745370371;75,0;77,0;8,0;34572843;32615067;27106383
757;56,56146412037037;51,33015432098765;55,27546682098765;61,0;58,0;55,0;29321463;26609552;28654802;66,82734182098766;62,80007716049383;53,7984375;75,0;77,0;9,0;34643294;32555560;27889110
758;56,32799575617284;51,192310956790124;54,992407407407406;61,0;58,0;55,0;29200433;26538094;28508064;66,5611612654321;62,87741898148148;52,764380787037034;75,0;77,0;8,0;34505306;32595654;27353055
759;56,42898726851852;51,21429398148148;55,09329282407408;61,0;58,0;55,0;29252787;26549490;28560363;66,67762731481481;62,900219907407404;53,18436149691358;75,0;77,0;8,0;34565682;32607474;27570773
760;56,37416473765432;51,12490162037037;55,047716049382714;61,0;58,0;55,0;29224367;26503149;28536736;66,62405671296297;62,9315837191358;53,654654706790126;75,0;77,0;9,0;34537911;32623733;27814573
761;56,32389660493827;51,109918981481485;55,00435956790123;61,0;58,0;55,0;29198308;26495382;28514260;66,57126736111111;62,90752314814815;53,2312287808642;75,0;77,0;8,0;34510545;32611260;27595069
762;56,444519675925925;51,18098765432099;55,11485725308642;61,0;58,0;55,0;29260839;26532224;28571542;66,6896199845679;62,8153800154321;53,6503125;75,0;76,0;9,0;34571899;32563493;27812322
763;56,40409915123457;51,17078510802469;55,073238811728395;61,0;58,0;55,0;29239885;26526935;28549967;66,62978780864198;62,75523726851852;53,53759452160494;75,0;76,0;9,0;34540882;32532315;27753889
764;56,36383294753087;51,14648726851852;55,038827160493824;61,0;58,0;55,0;29219011;26514339;28532128;66,59184606481482;62,78657600308642;53,402494212962964;75,0;76,0;9,0;34521213;32548561;27683853
765;56,36434027777778;51,1365412808642;55,03119212962963;61,0;58,0;55,0;29219274;26509183;28528170;66,57556712962963;62,722689043209876;53,407980324074074;75,0;76,0;8,0;34512774;32515442;27686697
766;56,40420524691358;51,174486882716046;55,10727237654321;61,0;58,0;55,0;29239940;26528854;28567610;66,62650462962964;62,61063271604938;53,35195216049383;75,0;76,0;8,0;34539180;32457352;27657652
767;56,31057098765432;51,122501929012344;55,01262538580247;61,0;58,0;55,0;29191400;26501905;28518545;66,51758680555555;62,6247337962963;53,20778549382716;75,0;76,0;8,0;34482717;32464662;27582916
768;56,370929783950615;51,18994791666667;55,07534336419753;61,0;58,0;55,0;29222690;26536869;28551058;66,55795524691358;62,43932484567901;53,084332561728395;74,0;76,0;8,0;34503644;32368546;27518918
